# Galactic Coordinates: l = 64.0, b = 0.0
# RA: 19h52m53.0029s, Dec: +27d20m27.2483s
# Julian Date: 2456032.79656, LST: 19.5828
# LSR Correction: -38.1785 km/s
#
OnFreq                   On                       OffFreq                  Off                      Cal
1.414400000000000091e+03 1.145750000000000000e+05 1.424400000000000091e+03 1.266360000000000000e+05 1.433340000000000000e+05
1.414401465022585853e+03 1.145750000000000000e+05 1.424401465022585853e+03 1.266360000000000000e+05 1.433340000000000000e+05
1.414402930045171615e+03 8.355300000000000000e+04 1.424402930045171615e+03 9.538800000000000000e+04 1.115880000000000000e+05
1.414404395067757378e+03 8.299400000000000000e+04 1.424404395067757378e+03 9.510000000000000000e+04 1.109160000000000000e+05
1.414405860090343140e+03 8.263800000000000000e+04 1.424405860090343140e+03 9.428200000000000000e+04 1.107390000000000000e+05
1.414407325112928902e+03 8.225400000000000000e+04 1.424407325112928902e+03 9.480900000000000000e+04 1.109170000000000000e+05
1.414408790135514664e+03 8.214400000000000000e+04 1.424408790135514664e+03 9.397300000000000000e+04 1.105320000000000000e+05
1.414410255158100426e+03 8.216200000000000000e+04 1.424410255158100426e+03 9.438400000000000000e+04 1.102500000000000000e+05
1.414411720180686189e+03 8.237700000000000000e+04 1.424411720180686189e+03 9.412800000000000000e+04 1.102790000000000000e+05
1.414413185203271951e+03 8.215600000000000000e+04 1.424413185203271951e+03 9.392000000000000000e+04 1.110740000000000000e+05
1.414414650225857713e+03 8.211500000000000000e+04 1.424414650225857713e+03 9.354100000000000000e+04 1.108200000000000000e+05
1.414416115248443475e+03 8.232600000000000000e+04 1.424416115248443475e+03 9.406800000000000000e+04 1.099290000000000000e+05
1.414417580271029237e+03 8.220200000000000000e+04 1.424417580271029237e+03 9.331700000000000000e+04 1.099230000000000000e+05
1.414419045293615000e+03 8.200600000000000000e+04 1.424419045293615000e+03 9.340300000000000000e+04 1.099750000000000000e+05
1.414420510316200762e+03 8.134300000000000000e+04 1.424420510316200762e+03 9.360700000000000000e+04 1.101660000000000000e+05
1.414421975338786524e+03 8.182800000000000000e+04 1.424421975338786524e+03 9.336400000000000000e+04 1.100520000000000000e+05
1.414423440361372286e+03 8.092800000000000000e+04 1.424423440361372286e+03 9.283500000000000000e+04 1.093920000000000000e+05
1.414424905383958048e+03 8.080800000000000000e+04 1.424424905383958048e+03 9.368100000000000000e+04 1.096300000000000000e+05
1.414426370406543811e+03 8.114300000000000000e+04 1.424426370406543811e+03 9.334500000000000000e+04 1.101530000000000000e+05
1.414427835429129573e+03 8.151000000000000000e+04 1.424427835429129573e+03 9.336000000000000000e+04 1.095350000000000000e+05
1.414429300451715335e+03 8.146500000000000000e+04 1.424429300451715335e+03 9.372000000000000000e+04 1.092750000000000000e+05
1.414430765474301097e+03 8.211600000000000000e+04 1.424430765474301097e+03 9.347400000000000000e+04 1.091710000000000000e+05
1.414432230496886859e+03 8.067600000000000000e+04 1.424432230496886859e+03 9.321200000000000000e+04 1.094620000000000000e+05
1.414433695519472622e+03 8.078100000000000000e+04 1.424433695519472622e+03 9.302100000000000000e+04 1.095140000000000000e+05
1.414435160542058384e+03 8.072700000000000000e+04 1.424435160542058384e+03 9.282300000000000000e+04 1.082590000000000000e+05
1.414436625564644146e+03 8.087500000000000000e+04 1.424436625564644146e+03 9.333700000000000000e+04 1.094860000000000000e+05
1.414438090587229908e+03 8.128400000000000000e+04 1.424438090587229908e+03 9.325000000000000000e+04 1.082910000000000000e+05
1.414439555609815670e+03 8.093000000000000000e+04 1.424439555609815670e+03 9.276500000000000000e+04 1.087550000000000000e+05
1.414441020632401433e+03 8.105900000000000000e+04 1.424441020632401433e+03 9.224500000000000000e+04 1.092700000000000000e+05
1.414442485654987195e+03 8.112800000000000000e+04 1.424442485654987195e+03 9.300500000000000000e+04 1.088360000000000000e+05
1.414443950677572957e+03 8.060000000000000000e+04 1.424443950677572957e+03 9.329300000000000000e+04 1.092160000000000000e+05
1.414445415700158719e+03 8.078300000000000000e+04 1.424445415700158719e+03 9.262600000000000000e+04 1.094060000000000000e+05
1.414446880722744481e+03 8.061300000000000000e+04 1.424446880722744481e+03 9.237400000000000000e+04 1.100110000000000000e+05
1.414448345745330244e+03 8.110300000000000000e+04 1.424448345745330244e+03 9.222900000000000000e+04 1.092020000000000000e+05
1.414449810767916006e+03 8.058800000000000000e+04 1.424449810767916006e+03 9.284700000000000000e+04 1.090260000000000000e+05
1.414451275790501768e+03 8.032100000000000000e+04 1.424451275790501768e+03 9.253900000000000000e+04 1.089010000000000000e+05
1.414452740813087530e+03 8.125200000000000000e+04 1.424452740813087530e+03 9.279900000000000000e+04 1.084100000000000000e+05
1.414454205835673292e+03 8.079300000000000000e+04 1.424454205835673292e+03 9.293300000000000000e+04 1.085870000000000000e+05
1.414455670858259055e+03 8.055300000000000000e+04 1.424455670858259055e+03 9.288500000000000000e+04 1.088570000000000000e+05
1.414457135880844817e+03 8.066100000000000000e+04 1.424457135880844817e+03 9.260200000000000000e+04 1.084970000000000000e+05
1.414458600903430579e+03 8.021500000000000000e+04 1.424458600903430579e+03 9.287300000000000000e+04 1.095310000000000000e+05
1.414460065926016341e+03 8.036700000000000000e+04 1.424460065926016341e+03 9.296700000000000000e+04 1.086520000000000000e+05
1.414461530948602103e+03 8.062900000000000000e+04 1.424461530948602103e+03 9.279600000000000000e+04 1.086690000000000000e+05
1.414462995971188093e+03 8.022300000000000000e+04 1.424462995971188093e+03 9.260800000000000000e+04 1.088400000000000000e+05
1.414464460993773855e+03 8.112100000000000000e+04 1.424464460993773855e+03 9.267400000000000000e+04 1.091550000000000000e+05
1.414465926016359617e+03 8.098800000000000000e+04 1.424465926016359617e+03 9.239000000000000000e+04 1.095600000000000000e+05
