# Galactic Coordinates: l = 60.0, b = 0.0
# RA: 19h43m54.33s, Dec: +23d53m25.353s
# Julian Date: 2456032.79241, LST: 19.4828
# LSR Correction: -39.6395 km/s
#
OnFreq                   On                       OffFreq                  Off                      Cal
1.414439555609815670e+03 8.200900000000000000e+04 1.424439555609815670e+03 9.181400000000000000e+04 1.074690000000000000e+05
1.414441020632401433e+03 8.162400000000000000e+04 1.424441020632401433e+03 9.116000000000000000e+04 1.077180000000000000e+05
1.414442485654987195e+03 8.199300000000000000e+04 1.424442485654987195e+03 9.113000000000000000e+04 1.072820000000000000e+05
1.414443950677572957e+03 8.155900000000000000e+04 1.424443950677572957e+03 9.135800000000000000e+04 1.088020000000000000e+05
1.414445415700158719e+03 8.153700000000000000e+04 1.424445415700158719e+03 9.176200000000000000e+04 1.072200000000000000e+05
1.414446880722744481e+03 8.115200000000000000e+04 1.424446880722744481e+03 9.059600000000000000e+04 1.077300000000000000e+05
1.414448345745330244e+03 8.199800000000000000e+04 1.424448345745330244e+03 9.186300000000000000e+04 1.078230000000000000e+05
1.414449810767916006e+03 8.165400000000000000e+04 1.424449810767916006e+03 9.164000000000000000e+04 1.074240000000000000e+05
1.414451275790501768e+03 8.141700000000000000e+04 1.424451275790501768e+03 9.234200000000000000e+04 1.081980000000000000e+05
1.414452740813087530e+03 8.197100000000000000e+04 1.424452740813087530e+03 9.146500000000000000e+04 1.080190000000000000e+05
1.414454205835673292e+03 8.150500000000000000e+04 1.424454205835673292e+03 9.156900000000000000e+04 1.078410000000000000e+05
1.414455670858259055e+03 8.142000000000000000e+04 1.424455670858259055e+03 9.228000000000000000e+04 1.081520000000000000e+05
1.414457135880844817e+03 8.138100000000000000e+04 1.424457135880844817e+03 9.172200000000000000e+04 1.082520000000000000e+05
1.414458600903430579e+03 8.129400000000000000e+04 1.424458600903430579e+03 9.233400000000000000e+04 1.080200000000000000e+05
1.414460065926016341e+03 8.106300000000000000e+04 1.424460065926016341e+03 9.188600000000000000e+04 1.075270000000000000e+05
1.414461530948602103e+03 8.150200000000000000e+04 1.424461530948602103e+03 9.168800000000000000e+04 1.076660000000000000e+05
1.414462995971188093e+03 8.116600000000000000e+04 1.424462995971188093e+03 9.239800000000000000e+04 1.072020000000000000e+05
1.414464460993773855e+03 8.149500000000000000e+04 1.424464460993773855e+03 9.160300000000000000e+04 1.074220000000000000e+05
1.414465926016359617e+03 8.219700000000000000e+04 1.424465926016359617e+03 9.111700000000000000e+04 1.090630000000000000e+05
1.414467391038945379e+03 8.147000000000000000e+04 1.424467391038945379e+03 9.109400000000000000e+04 1.080670000000000000e+05
1.414468856061531142e+03 8.074400000000000000e+04 1.424468856061531142e+03 9.182500000000000000e+04 1.075810000000000000e+05
1.414470321084116904e+03 8.112000000000000000e+04 1.424470321084116904e+03 9.170800000000000000e+04 1.077070000000000000e+05
1.414471786106702666e+03 8.135800000000000000e+04 1.424471786106702666e+03 9.107300000000000000e+04 1.080420000000000000e+05
