# Galactic Coordinates: l = 82.0, b = 0.0
# RA: 20h42m22.8749s, Dec: +42d15m02.4995s
# Julian Date: 2456032.81529, LST: 20.0335
# LSR Correction: -29.4255 km/s
#
OnFreq                   On                       OffFreq                  Off                      Cal
1.414400000000000091e+03 1.164190000000000000e+05 1.424400000000000091e+03 1.301700000000000000e+05 1.456810000000000000e+05
1.414401465022585853e+03 1.164190000000000000e+05 1.424401465022585853e+03 1.301700000000000000e+05 1.456810000000000000e+05
1.414402930045171615e+03 8.554100000000000000e+04 1.424402930045171615e+03 9.806900000000000000e+04 1.136920000000000000e+05
1.414404395067757378e+03 8.507400000000000000e+04 1.424404395067757378e+03 9.730000000000000000e+04 1.139030000000000000e+05
1.414405860090343140e+03 8.410300000000000000e+04 1.424405860090343140e+03 9.698200000000000000e+04 1.132930000000000000e+05
1.414407325112928902e+03 8.357900000000000000e+04 1.424407325112928902e+03 9.747100000000000000e+04 1.137420000000000000e+05
1.414408790135514664e+03 8.336500000000000000e+04 1.424408790135514664e+03 9.694100000000000000e+04 1.132260000000000000e+05
1.414410255158100426e+03 8.343900000000000000e+04 1.424410255158100426e+03 9.722900000000000000e+04 1.128870000000000000e+05
1.414411720180686189e+03 8.318900000000000000e+04 1.424411720180686189e+03 9.680600000000000000e+04 1.136660000000000000e+05
1.414413185203271951e+03 8.348300000000000000e+04 1.424413185203271951e+03 9.654500000000000000e+04 1.131110000000000000e+05
1.414414650225857713e+03 8.287900000000000000e+04 1.424414650225857713e+03 9.685700000000000000e+04 1.127120000000000000e+05
1.414416115248443475e+03 8.283300000000000000e+04 1.424416115248443475e+03 9.586300000000000000e+04 1.122410000000000000e+05
1.414417580271029237e+03 8.334700000000000000e+04 1.424417580271029237e+03 9.588700000000000000e+04 1.124670000000000000e+05
1.414419045293615000e+03 8.319800000000000000e+04 1.424419045293615000e+03 9.687200000000000000e+04 1.126230000000000000e+05
1.414420510316200762e+03 8.324300000000000000e+04 1.424420510316200762e+03 9.605300000000000000e+04 1.125130000000000000e+05
1.414421975338786524e+03 8.267600000000000000e+04 1.424421975338786524e+03 9.700600000000000000e+04 1.126400000000000000e+05
1.414423440361372286e+03 8.302900000000000000e+04 1.424423440361372286e+03 9.572000000000000000e+04 1.130890000000000000e+05
1.414424905383958048e+03 8.290400000000000000e+04 1.424424905383958048e+03 9.570700000000000000e+04 1.128000000000000000e+05
1.414426370406543811e+03 8.248500000000000000e+04 1.424426370406543811e+03 9.629100000000000000e+04 1.123180000000000000e+05
1.414427835429129573e+03 8.322300000000000000e+04 1.424427835429129573e+03 9.689100000000000000e+04 1.118850000000000000e+05
1.414429300451715335e+03 8.250000000000000000e+04 1.424429300451715335e+03 9.597500000000000000e+04 1.122030000000000000e+05
1.414430765474301097e+03 8.223700000000000000e+04 1.424430765474301097e+03 9.626700000000000000e+04 1.133700000000000000e+05
1.414432230496886859e+03 8.321700000000000000e+04 1.424432230496886859e+03 9.633400000000000000e+04 1.118980000000000000e+05
1.414433695519472622e+03 8.282100000000000000e+04 1.424433695519472622e+03 9.621700000000000000e+04 1.118320000000000000e+05
1.414435160542058384e+03 8.206400000000000000e+04 1.424435160542058384e+03 9.642800000000000000e+04 1.116380000000000000e+05
1.414436625564644146e+03 8.200800000000000000e+04 1.424436625564644146e+03 9.542300000000000000e+04 1.120680000000000000e+05
1.414438090587229908e+03 8.297100000000000000e+04 1.424438090587229908e+03 9.611300000000000000e+04 1.121540000000000000e+05
1.414439555609815670e+03 8.230600000000000000e+04 1.424439555609815670e+03 9.546600000000000000e+04 1.123620000000000000e+05
1.414441020632401433e+03 8.217800000000000000e+04 1.424441020632401433e+03 9.587300000000000000e+04 1.118690000000000000e+05
1.414442485654987195e+03 8.246200000000000000e+04 1.424442485654987195e+03 9.542100000000000000e+04 1.120200000000000000e+05
1.414443950677572957e+03 8.221000000000000000e+04 1.424443950677572957e+03 9.521600000000000000e+04 1.129300000000000000e+05
1.414445415700158719e+03 8.235100000000000000e+04 1.424445415700158719e+03 9.534300000000000000e+04 1.120200000000000000e+05
1.414446880722744481e+03 8.214200000000000000e+04 1.424446880722744481e+03 9.463800000000000000e+04 1.122420000000000000e+05
1.414448345745330244e+03 8.216800000000000000e+04 1.424448345745330244e+03 9.485500000000000000e+04 1.124960000000000000e+05
1.414449810767916006e+03 8.176800000000000000e+04 1.424449810767916006e+03 9.591500000000000000e+04 1.123020000000000000e+05
1.414451275790501768e+03 8.208700000000000000e+04 1.424451275790501768e+03 9.620000000000000000e+04 1.123390000000000000e+05
1.414452740813087530e+03 8.195300000000000000e+04 1.424452740813087530e+03 9.524900000000000000e+04 1.119700000000000000e+05
1.414454205835673292e+03 8.259500000000000000e+04 1.424454205835673292e+03 9.528300000000000000e+04 1.119100000000000000e+05
1.414455670858259055e+03 8.221700000000000000e+04 1.424455670858259055e+03 9.595300000000000000e+04 1.127420000000000000e+05
1.414457135880844817e+03 8.117900000000000000e+04 1.424457135880844817e+03 9.571900000000000000e+04 1.112850000000000000e+05
1.414458600903430579e+03 8.209900000000000000e+04 1.424458600903430579e+03 9.524400000000000000e+04 1.122650000000000000e+05
1.414460065926016341e+03 8.262700000000000000e+04 1.424460065926016341e+03 9.529400000000000000e+04 1.118320000000000000e+05
1.414461530948602103e+03 8.179000000000000000e+04 1.424461530948602103e+03 9.556900000000000000e+04 1.115360000000000000e+05
1.414462995971188093e+03 8.238400000000000000e+04 1.424462995971188093e+03 9.456500000000000000e+04 1.111890000000000000e+05
1.414464460993773855e+03 8.252500000000000000e+04 1.424464460993773855e+03 9.629000000000000000e+04 1.115230000000000000e+05
1.414465926016359617e+03 8.204500000000000000e+04 1.424465926016359617e+03 9.588800000000000000e+04 1.120310000000000000e+05
1.414467391038945379e+03 8.216500000000000000e+04 1.424467391038945379e+03 9.585800000000000000e+04 1.110050000000000000e+05
1.414468856061531142e+03 8.214600000000000000e+04 1.424468856061531142e+03 9.646600000000000000e+04 1.115200000000000000e+05
1.414470321084116904e+03 8.271100000000000000e+04 1.424470321084116904e+03 9.578100000000000000e+04 1.116050000000000000e+05
1.414471786106702666e+03 8.201300000000000000e+04 1.424471786106702666e+03 9.552900000000000000e+04 1.118670000000000000e+05
1.414473251129288428e+03 8.164600000000000000e+04 1.424473251129288428e+03 9.523300000000000000e+04 1.118230000000000000e+05
1.414474716151874190e+03 8.221800000000000000e+04 1.424474716151874190e+03 9.511400000000000000e+04 1.117740000000000000e+05
1.414476181174459953e+03 8.238000000000000000e+04 1.424476181174459953e+03 9.518900000000000000e+04 1.117190000000000000e+05
1.414477646197045715e+03 8.262500000000000000e+04 1.424477646197045715e+03 9.562900000000000000e+04 1.120430000000000000e+05
1.414479111219631477e+03 8.193900000000000000e+04 1.424479111219631477e+03 9.515100000000000000e+04 1.115260000000000000e+05
1.414480576242217239e+03 8.235800000000000000e+04 1.424480576242217239e+03 9.541700000000000000e+04 1.110050000000000000e+05
