# Galactic Coordinates: l = 74.0, b = 0.0
# RA: 20h18m06.9664s, Dec: +35d46m49.9872s
# Julian Date: 2456032.80696, LST: 19.8329
# LSR Correction: -33.7298 km/s
#
OnFreq                   On                       OffFreq                  Off                      Cal
1.414400000000000091e+03 1.143140000000000000e+05 1.424400000000000091e+03 1.280080000000000000e+05 1.447590000000000000e+05
1.414401465022585853e+03 1.143140000000000000e+05 1.424401465022585853e+03 1.280080000000000000e+05 1.447590000000000000e+05
1.414402930045171615e+03 8.335600000000000000e+04 1.424402930045171615e+03 9.735500000000000000e+04 1.141490000000000000e+05
1.414404395067757378e+03 8.217700000000000000e+04 1.424404395067757378e+03 9.610800000000000000e+04 1.135900000000000000e+05
1.414405860090343140e+03 8.222600000000000000e+04 1.424405860090343140e+03 9.571500000000000000e+04 1.128870000000000000e+05
1.414407325112928902e+03 8.135900000000000000e+04 1.424407325112928902e+03 9.614200000000000000e+04 1.124290000000000000e+05
1.414408790135514664e+03 8.195000000000000000e+04 1.424408790135514664e+03 9.560500000000000000e+04 1.127440000000000000e+05
1.414410255158100426e+03 8.201300000000000000e+04 1.424410255158100426e+03 9.521500000000000000e+04 1.122020000000000000e+05
1.414411720180686189e+03 8.140400000000000000e+04 1.424411720180686189e+03 9.568700000000000000e+04 1.120760000000000000e+05
1.414413185203271951e+03 8.156500000000000000e+04 1.424413185203271951e+03 9.625500000000000000e+04 1.126800000000000000e+05
1.414414650225857713e+03 8.084800000000000000e+04 1.424414650225857713e+03 9.585500000000000000e+04 1.113180000000000000e+05
1.414416115248443475e+03 8.139400000000000000e+04 1.424416115248443475e+03 9.616800000000000000e+04 1.124710000000000000e+05
1.414417580271029237e+03 8.074200000000000000e+04 1.424417580271029237e+03 9.526500000000000000e+04 1.123090000000000000e+05
1.414419045293615000e+03 8.163600000000000000e+04 1.424419045293615000e+03 9.535900000000000000e+04 1.127420000000000000e+05
1.414420510316200762e+03 8.105500000000000000e+04 1.424420510316200762e+03 9.550700000000000000e+04 1.121120000000000000e+05
1.414421975338786524e+03 8.132600000000000000e+04 1.424421975338786524e+03 9.599200000000000000e+04 1.119000000000000000e+05
1.414423440361372286e+03 8.048600000000000000e+04 1.424423440361372286e+03 9.555200000000000000e+04 1.118620000000000000e+05
1.414424905383958048e+03 8.067300000000000000e+04 1.424424905383958048e+03 9.512900000000000000e+04 1.116690000000000000e+05
1.414426370406543811e+03 8.078500000000000000e+04 1.424426370406543811e+03 9.469100000000000000e+04 1.121630000000000000e+05
1.414427835429129573e+03 8.131600000000000000e+04 1.424427835429129573e+03 9.538900000000000000e+04 1.119590000000000000e+05
