# Galactic Coordinates: l = 52.0, b = 0.0
# RA: 19h27m15.9393s, Dec: +16d54m10.6031s
# Julian Date: 2456032.78529, LST: 19.3115
# LSR Correction: -41.9761 km/s
#
OnFreq                   On                       OffFreq                  Off                      Cal
1.414400000000000091e+03 1.179470000000000000e+05 1.424400000000000091e+03 1.256300000000000000e+05 1.415970000000000000e+05
1.414401465022585853e+03 1.179470000000000000e+05 1.424401465022585853e+03 1.256300000000000000e+05 1.415970000000000000e+05
1.414402930045171615e+03 8.592400000000000000e+04 1.424402930045171615e+03 9.255100000000000000e+04 1.088320000000000000e+05
1.414404395067757378e+03 8.607600000000000000e+04 1.424404395067757378e+03 9.196100000000000000e+04 1.091110000000000000e+05
1.414405860090343140e+03 8.409400000000000000e+04 1.424405860090343140e+03 9.159700000000000000e+04 1.079670000000000000e+05
1.414407325112928902e+03 8.415300000000000000e+04 1.424407325112928902e+03 9.170800000000000000e+04 1.079220000000000000e+05
1.414408790135514664e+03 8.351800000000000000e+04 1.424408790135514664e+03 9.153700000000000000e+04 1.075640000000000000e+05
1.414410255158100426e+03 8.448600000000000000e+04 1.424410255158100426e+03 9.128400000000000000e+04 1.080870000000000000e+05
1.414411720180686189e+03 8.378600000000000000e+04 1.424411720180686189e+03 9.082100000000000000e+04 1.062560000000000000e+05
1.414413185203271951e+03 8.308400000000000000e+04 1.424413185203271951e+03 9.102700000000000000e+04 1.062880000000000000e+05
1.414414650225857713e+03 8.359200000000000000e+04 1.424414650225857713e+03 9.093200000000000000e+04 1.062730000000000000e+05
1.414416115248443475e+03 8.416400000000000000e+04 1.424416115248443475e+03 9.124300000000000000e+04 1.074040000000000000e+05
1.414417580271029237e+03 8.340800000000000000e+04 1.424417580271029237e+03 8.996100000000000000e+04 1.067500000000000000e+05
1.414419045293615000e+03 8.347400000000000000e+04 1.424419045293615000e+03 9.029400000000000000e+04 1.068530000000000000e+05
1.414420510316200762e+03 8.295200000000000000e+04 1.424420510316200762e+03 9.085500000000000000e+04 1.064390000000000000e+05
1.414421975338786524e+03 8.388700000000000000e+04 1.424421975338786524e+03 9.068400000000000000e+04 1.068400000000000000e+05
1.414423440361372286e+03 8.367700000000000000e+04 1.424423440361372286e+03 9.006600000000000000e+04 1.068000000000000000e+05
1.414424905383958048e+03 8.391100000000000000e+04 1.424424905383958048e+03 9.064100000000000000e+04 1.065580000000000000e+05
1.414426370406543811e+03 8.290900000000000000e+04 1.424426370406543811e+03 9.084800000000000000e+04 1.071420000000000000e+05
1.414427835429129573e+03 8.343700000000000000e+04 1.424427835429129573e+03 9.066400000000000000e+04 1.064550000000000000e+05
1.414429300451715335e+03 8.309700000000000000e+04 1.424429300451715335e+03 8.979700000000000000e+04 1.068560000000000000e+05
1.414430765474301097e+03 8.312500000000000000e+04 1.424430765474301097e+03 9.043400000000000000e+04 1.069920000000000000e+05
1.414432230496886859e+03 8.294400000000000000e+04 1.424432230496886859e+03 9.019500000000000000e+04 1.067060000000000000e+05
1.414433695519472622e+03 8.281600000000000000e+04 1.424433695519472622e+03 9.067800000000000000e+04 1.055040000000000000e+05
1.414435160542058384e+03 8.313200000000000000e+04 1.424435160542058384e+03 8.990000000000000000e+04 1.069650000000000000e+05
1.414436625564644146e+03 8.236600000000000000e+04 1.424436625564644146e+03 9.013900000000000000e+04 1.066110000000000000e+05
1.414438090587229908e+03 8.302700000000000000e+04 1.424438090587229908e+03 9.088200000000000000e+04 1.063600000000000000e+05
1.414439555609815670e+03 8.238700000000000000e+04 1.424439555609815670e+03 9.050300000000000000e+04 1.059570000000000000e+05
1.414441020632401433e+03 8.291900000000000000e+04 1.424441020632401433e+03 9.006400000000000000e+04 1.062630000000000000e+05
1.414442485654987195e+03 8.243000000000000000e+04 1.424442485654987195e+03 9.006000000000000000e+04 1.063760000000000000e+05
1.414443950677572957e+03 8.245200000000000000e+04 1.424443950677572957e+03 9.061800000000000000e+04 1.063580000000000000e+05
1.414445415700158719e+03 8.331400000000000000e+04 1.424445415700158719e+03 9.026000000000000000e+04 1.063860000000000000e+05
1.414446880722744481e+03 8.258200000000000000e+04 1.424446880722744481e+03 9.037700000000000000e+04 1.059500000000000000e+05
1.414448345745330244e+03 8.295400000000000000e+04 1.424448345745330244e+03 9.022100000000000000e+04 1.065050000000000000e+05
1.414449810767916006e+03 8.316500000000000000e+04 1.424449810767916006e+03 9.019100000000000000e+04 1.063940000000000000e+05
1.414451275790501768e+03 8.285400000000000000e+04 1.424451275790501768e+03 8.977200000000000000e+04 1.059250000000000000e+05
1.414452740813087530e+03 8.253800000000000000e+04 1.424452740813087530e+03 8.947100000000000000e+04 1.063010000000000000e+05
1.414454205835673292e+03 8.239200000000000000e+04 1.424454205835673292e+03 8.998000000000000000e+04 1.066300000000000000e+05
1.414455670858259055e+03 8.261000000000000000e+04 1.424455670858259055e+03 9.019000000000000000e+04 1.058390000000000000e+05
1.414457135880844817e+03 8.262100000000000000e+04 1.424457135880844817e+03 9.019700000000000000e+04 1.071620000000000000e+05
1.414458600903430579e+03 8.245800000000000000e+04 1.424458600903430579e+03 8.974800000000000000e+04 1.061340000000000000e+05
1.414460065926016341e+03 8.238300000000000000e+04 1.424460065926016341e+03 9.011400000000000000e+04 1.061650000000000000e+05
1.414461530948602103e+03 8.153000000000000000e+04 1.424461530948602103e+03 9.117800000000000000e+04 1.066870000000000000e+05
1.414462995971188093e+03 8.256200000000000000e+04 1.424462995971188093e+03 9.004200000000000000e+04 1.054490000000000000e+05
1.414464460993773855e+03 8.225600000000000000e+04 1.424464460993773855e+03 9.072900000000000000e+04 1.061400000000000000e+05
1.414465926016359617e+03 8.247900000000000000e+04 1.424465926016359617e+03 9.007200000000000000e+04 1.065790000000000000e+05
1.414467391038945379e+03 8.277500000000000000e+04 1.424467391038945379e+03 9.029300000000000000e+04 1.065510000000000000e+05
1.414468856061531142e+03 8.308800000000000000e+04 1.424468856061531142e+03 9.072700000000000000e+04 1.057520000000000000e+05
