# Galactic Coordinates: l = 34.0, b = 0.0
# RA: 18h53m23.1714s, Dec: +00d57m02.0244s
# Julian Date: 2456032.7666, LST: 18.8617
# LSR Correction: -44.2027 km/s
#
OnFreq                   On                       OffFreq                  Off                      Cal
1.414400000000000091e+03 1.152650000000000000e+05 1.424400000000000091e+03 1.212680000000000000e+05 1.359510000000000000e+05
1.414401465022585853e+03 1.152650000000000000e+05 1.424401465022585853e+03 1.212680000000000000e+05 1.359510000000000000e+05
1.414402930045171615e+03 8.315500000000000000e+04 1.424402930045171615e+03 8.855500000000000000e+04 1.043240000000000000e+05
1.414404395067757378e+03 8.300300000000000000e+04 1.424404395067757378e+03 8.859700000000000000e+04 1.037840000000000000e+05
1.414405860090343140e+03 8.216000000000000000e+04 1.424405860090343140e+03 8.753800000000000000e+04 1.033160000000000000e+05
1.414407325112928902e+03 8.208700000000000000e+04 1.424407325112928902e+03 8.788000000000000000e+04 1.028240000000000000e+05
1.414408790135514664e+03 8.168300000000000000e+04 1.424408790135514664e+03 8.793300000000000000e+04 1.025380000000000000e+05
1.414410255158100426e+03 8.175200000000000000e+04 1.424410255158100426e+03 8.712000000000000000e+04 1.029680000000000000e+05
1.414411720180686189e+03 7.980300000000000000e+04 1.424411720180686189e+03 8.689900000000000000e+04 1.018100000000000000e+05
1.414413185203271951e+03 8.137200000000000000e+04 1.424413185203271951e+03 8.767800000000000000e+04 1.025830000000000000e+05
1.414414650225857713e+03 8.090000000000000000e+04 1.424414650225857713e+03 8.693500000000000000e+04 1.023120000000000000e+05
1.414416115248443475e+03 8.094000000000000000e+04 1.424416115248443475e+03 8.686200000000000000e+04 1.020800000000000000e+05
1.414417580271029237e+03 8.089900000000000000e+04 1.424417580271029237e+03 8.673400000000000000e+04 1.025200000000000000e+05
1.414419045293615000e+03 8.114300000000000000e+04 1.424419045293615000e+03 8.632200000000000000e+04 1.028590000000000000e+05
1.414420510316200762e+03 7.995500000000000000e+04 1.424420510316200762e+03 8.693100000000000000e+04 1.018150000000000000e+05
1.414421975338786524e+03 8.094100000000000000e+04 1.424421975338786524e+03 8.715000000000000000e+04 1.021150000000000000e+05
1.414423440361372286e+03 8.017300000000000000e+04 1.424423440361372286e+03 8.725400000000000000e+04 1.015580000000000000e+05
1.414424905383958048e+03 8.052700000000000000e+04 1.424424905383958048e+03 8.691300000000000000e+04 1.017200000000000000e+05
1.414426370406543811e+03 8.063800000000000000e+04 1.424426370406543811e+03 8.723000000000000000e+04 1.024810000000000000e+05
1.414427835429129573e+03 8.109300000000000000e+04 1.424427835429129573e+03 8.696000000000000000e+04 1.028610000000000000e+05
1.414429300451715335e+03 8.086400000000000000e+04 1.424429300451715335e+03 8.648300000000000000e+04 1.019950000000000000e+05
1.414430765474301097e+03 8.023200000000000000e+04 1.424430765474301097e+03 8.666900000000000000e+04 1.028150000000000000e+05
1.414432230496886859e+03 8.031800000000000000e+04 1.424432230496886859e+03 8.601000000000000000e+04 1.011510000000000000e+05
1.414433695519472622e+03 8.061900000000000000e+04 1.424433695519472622e+03 8.685900000000000000e+04 1.018670000000000000e+05
1.414435160542058384e+03 8.076200000000000000e+04 1.424435160542058384e+03 8.616400000000000000e+04 1.020840000000000000e+05
1.414436625564644146e+03 8.040300000000000000e+04 1.424436625564644146e+03 8.615300000000000000e+04 1.017340000000000000e+05
1.414438090587229908e+03 8.022900000000000000e+04 1.424438090587229908e+03 8.682800000000000000e+04 1.016470000000000000e+05
1.414439555609815670e+03 8.080700000000000000e+04 1.424439555609815670e+03 8.636900000000000000e+04 1.020080000000000000e+05
1.414441020632401433e+03 8.071000000000000000e+04 1.424441020632401433e+03 8.623800000000000000e+04 1.017890000000000000e+05
1.414442485654987195e+03 8.012300000000000000e+04 1.424442485654987195e+03 8.609100000000000000e+04 1.021450000000000000e+05
1.414443950677572957e+03 8.058500000000000000e+04 1.424443950677572957e+03 8.590400000000000000e+04 1.011330000000000000e+05
1.414445415700158719e+03 7.992600000000000000e+04 1.424445415700158719e+03 8.633600000000000000e+04 1.007290000000000000e+05
1.414446880722744481e+03 7.913200000000000000e+04 1.424446880722744481e+03 8.625200000000000000e+04 1.012490000000000000e+05
1.414448345745330244e+03 7.979200000000000000e+04 1.424448345745330244e+03 8.604000000000000000e+04 1.016240000000000000e+05
1.414449810767916006e+03 8.025300000000000000e+04 1.424449810767916006e+03 8.605500000000000000e+04 1.014640000000000000e+05
1.414451275790501768e+03 7.988400000000000000e+04 1.424451275790501768e+03 8.573100000000000000e+04 1.012320000000000000e+05
1.414452740813087530e+03 8.039000000000000000e+04 1.424452740813087530e+03 8.639900000000000000e+04 1.025270000000000000e+05
1.414454205835673292e+03 8.012900000000000000e+04 1.424454205835673292e+03 8.629600000000000000e+04 1.016960000000000000e+05
1.414455670858259055e+03 8.038200000000000000e+04 1.424455670858259055e+03 8.571600000000000000e+04 1.014170000000000000e+05
1.414457135880844817e+03 7.999900000000000000e+04 1.424457135880844817e+03 8.645200000000000000e+04 1.003630000000000000e+05
1.414458600903430579e+03 7.945700000000000000e+04 1.424458600903430579e+03 8.614100000000000000e+04 1.013350000000000000e+05
1.414460065926016341e+03 8.014100000000000000e+04 1.424460065926016341e+03 8.619300000000000000e+04 1.014170000000000000e+05
1.414461530948602103e+03 7.979200000000000000e+04 1.424461530948602103e+03 8.579200000000000000e+04 1.021070000000000000e+05
1.414462995971188093e+03 8.045100000000000000e+04 1.424462995971188093e+03 8.594500000000000000e+04 1.019660000000000000e+05
1.414464460993773855e+03 7.998900000000000000e+04 1.424464460993773855e+03 8.550400000000000000e+04 1.008070000000000000e+05
1.414465926016359617e+03 8.084800000000000000e+04 1.424465926016359617e+03 8.582100000000000000e+04 1.008140000000000000e+05
1.414467391038945379e+03 8.020700000000000000e+04 1.424467391038945379e+03 8.610700000000000000e+04 1.009500000000000000e+05
1.414468856061531142e+03 7.984400000000000000e+04 1.424468856061531142e+03 8.544000000000000000e+04 1.018700000000000000e+05
1.414470321084116904e+03 7.972700000000000000e+04 1.424470321084116904e+03 8.613300000000000000e+04 1.014620000000000000e+05
1.414471786106702666e+03 8.038500000000000000e+04 1.424471786106702666e+03 8.573000000000000000e+04 1.011680000000000000e+05
1.414473251129288428e+03 7.973700000000000000e+04 1.424473251129288428e+03 8.577100000000000000e+04 1.018060000000000000e+05
1.414474716151874190e+03 7.990100000000000000e+04 1.424474716151874190e+03 8.514300000000000000e+04 1.015740000000000000e+05
1.414476181174459953e+03 8.002400000000000000e+04 1.424476181174459953e+03 8.560500000000000000e+04 1.009730000000000000e+05
1.414477646197045715e+03 7.998000000000000000e+04 1.424477646197045715e+03 8.594500000000000000e+04 1.013930000000000000e+05
