# Galactic Coordinates: l = 66.0, b = 0.0
# RA: 19h57m34.8278s, Dec: +29d03m08.5042s
# Julian Date: 2456032.79863, LST: 19.6327
# LSR Correction: -37.3777 km/s
#
OnFreq                   On                       OffFreq                  Off                      Cal
1.414400000000000091e+03 1.134260000000000000e+05 1.424400000000000091e+03 1.287290000000000000e+05 1.442480000000000000e+05
1.414401465022585853e+03 1.134260000000000000e+05 1.424401465022585853e+03 1.287290000000000000e+05 1.442480000000000000e+05
1.414402930045171615e+03 8.192400000000000000e+04 1.424402930045171615e+03 9.599500000000000000e+04 1.129570000000000000e+05
1.414404395067757378e+03 8.128700000000000000e+04 1.424404395067757378e+03 9.586200000000000000e+04 1.120150000000000000e+05
1.414405860090343140e+03 8.110900000000000000e+04 1.424405860090343140e+03 9.496800000000000000e+04 1.118730000000000000e+05
1.414407325112928902e+03 8.043900000000000000e+04 1.424407325112928902e+03 9.541200000000000000e+04 1.115860000000000000e+05
1.414408790135514664e+03 8.098800000000000000e+04 1.424408790135514664e+03 9.487800000000000000e+04 1.117940000000000000e+05
1.414410255158100426e+03 8.067200000000000000e+04 1.424410255158100426e+03 9.427000000000000000e+04 1.124370000000000000e+05
1.414411720180686189e+03 8.048200000000000000e+04 1.424411720180686189e+03 9.495900000000000000e+04 1.110190000000000000e+05
1.414413185203271951e+03 8.088500000000000000e+04 1.424413185203271951e+03 9.509800000000000000e+04 1.124170000000000000e+05
1.414414650225857713e+03 8.019800000000000000e+04 1.424414650225857713e+03 9.462000000000000000e+04 1.115520000000000000e+05
1.414416115248443475e+03 7.998900000000000000e+04 1.424416115248443475e+03 9.488500000000000000e+04 1.115880000000000000e+05
1.414417580271029237e+03 8.072800000000000000e+04 1.424417580271029237e+03 9.449300000000000000e+04 1.097670000000000000e+05
1.414419045293615000e+03 8.059600000000000000e+04 1.424419045293615000e+03 9.391600000000000000e+04 1.102650000000000000e+05
1.414420510316200762e+03 7.979200000000000000e+04 1.424420510316200762e+03 9.445800000000000000e+04 1.107670000000000000e+05
1.414421975338786524e+03 8.011900000000000000e+04 1.424421975338786524e+03 9.360600000000000000e+04 1.106290000000000000e+05
1.414423440361372286e+03 7.977500000000000000e+04 1.424423440361372286e+03 9.412600000000000000e+04 1.105530000000000000e+05
1.414424905383958048e+03 8.039900000000000000e+04 1.424424905383958048e+03 9.449100000000000000e+04 1.103510000000000000e+05
1.414426370406543811e+03 8.037100000000000000e+04 1.424426370406543811e+03 9.365600000000000000e+04 1.101980000000000000e+05
1.414427835429129573e+03 7.978800000000000000e+04 1.424427835429129573e+03 9.375700000000000000e+04 1.095620000000000000e+05
1.414429300451715335e+03 7.931600000000000000e+04 1.424429300451715335e+03 9.415400000000000000e+04 1.111930000000000000e+05
1.414430765474301097e+03 7.985400000000000000e+04 1.424430765474301097e+03 9.412600000000000000e+04 1.106140000000000000e+05
1.414432230496886859e+03 8.016300000000000000e+04 1.424432230496886859e+03 9.395800000000000000e+04 1.108960000000000000e+05
1.414433695519472622e+03 7.954900000000000000e+04 1.424433695519472622e+03 9.362800000000000000e+04 1.095480000000000000e+05
1.414435160542058384e+03 7.881000000000000000e+04 1.424435160542058384e+03 9.334000000000000000e+04 1.090150000000000000e+05
1.414436625564644146e+03 7.961000000000000000e+04 1.424436625564644146e+03 9.333400000000000000e+04 1.102190000000000000e+05
1.414438090587229908e+03 7.960500000000000000e+04 1.424438090587229908e+03 9.358100000000000000e+04 1.096600000000000000e+05
1.414439555609815670e+03 7.911100000000000000e+04 1.424439555609815670e+03 9.396900000000000000e+04 1.102030000000000000e+05
1.414441020632401433e+03 7.945900000000000000e+04 1.424441020632401433e+03 9.313800000000000000e+04 1.090740000000000000e+05
1.414442485654987195e+03 7.966300000000000000e+04 1.424442485654987195e+03 9.322700000000000000e+04 1.095690000000000000e+05
1.414443950677572957e+03 7.963900000000000000e+04 1.424443950677572957e+03 9.336600000000000000e+04 1.096890000000000000e+05
1.414445415700158719e+03 7.968400000000000000e+04 1.424445415700158719e+03 9.407100000000000000e+04 1.105440000000000000e+05
1.414446880722744481e+03 7.886500000000000000e+04 1.424446880722744481e+03 9.275400000000000000e+04 1.093740000000000000e+05
1.414448345745330244e+03 7.986900000000000000e+04 1.424448345745330244e+03 9.282800000000000000e+04 1.099650000000000000e+05
1.414449810767916006e+03 7.920200000000000000e+04 1.424449810767916006e+03 9.371800000000000000e+04 1.095370000000000000e+05
1.414451275790501768e+03 7.938100000000000000e+04 1.424451275790501768e+03 9.374100000000000000e+04 1.105170000000000000e+05
1.414452740813087530e+03 7.907700000000000000e+04 1.424452740813087530e+03 9.387500000000000000e+04 1.106940000000000000e+05
1.414454205835673292e+03 7.888300000000000000e+04 1.424454205835673292e+03 9.315700000000000000e+04 1.102120000000000000e+05
1.414455670858259055e+03 7.957100000000000000e+04 1.424455670858259055e+03 9.346900000000000000e+04 1.092090000000000000e+05
1.414457135880844817e+03 7.895000000000000000e+04 1.424457135880844817e+03 9.394000000000000000e+04 1.101960000000000000e+05
1.414458600903430579e+03 7.953100000000000000e+04 1.424458600903430579e+03 9.306000000000000000e+04 1.102230000000000000e+05
1.414460065926016341e+03 7.915900000000000000e+04 1.424460065926016341e+03 9.320900000000000000e+04 1.098890000000000000e+05
1.414461530948602103e+03 7.982100000000000000e+04 1.424461530948602103e+03 9.377500000000000000e+04 1.102010000000000000e+05
1.414462995971188093e+03 7.896000000000000000e+04 1.424462995971188093e+03 9.332000000000000000e+04 1.105200000000000000e+05
1.414464460993773855e+03 7.923200000000000000e+04 1.424464460993773855e+03 9.298200000000000000e+04 1.101600000000000000e+05
1.414465926016359617e+03 7.925300000000000000e+04 1.424465926016359617e+03 9.365800000000000000e+04 1.100330000000000000e+05
1.414467391038945379e+03 7.884100000000000000e+04 1.424467391038945379e+03 9.341900000000000000e+04 1.095970000000000000e+05
1.414468856061531142e+03 7.946300000000000000e+04 1.424468856061531142e+03 9.379100000000000000e+04 1.103100000000000000e+05
1.414470321084116904e+03 7.926000000000000000e+04 1.424470321084116904e+03 9.333200000000000000e+04 1.098050000000000000e+05
1.414471786106702666e+03 7.917400000000000000e+04 1.424471786106702666e+03 9.287300000000000000e+04 1.095330000000000000e+05
1.414473251129288428e+03 7.893400000000000000e+04 1.424473251129288428e+03 9.341700000000000000e+04 1.099230000000000000e+05
1.414474716151874190e+03 7.936000000000000000e+04 1.424474716151874190e+03 9.364200000000000000e+04 1.104110000000000000e+05
1.414476181174459953e+03 7.841700000000000000e+04 1.424476181174459953e+03 9.307900000000000000e+04 1.102970000000000000e+05
1.414477646197045715e+03 7.937600000000000000e+04 1.424477646197045715e+03 9.423400000000000000e+04 1.095070000000000000e+05
1.414479111219631477e+03 7.934200000000000000e+04 1.424479111219631477e+03 9.323600000000000000e+04 1.096750000000000000e+05
1.414480576242217239e+03 7.880500000000000000e+04 1.424480576242217239e+03 9.301900000000000000e+04 1.100530000000000000e+05
1.414482041264803001e+03 7.961600000000000000e+04 1.424482041264803001e+03 9.236900000000000000e+04 1.102060000000000000e+05
1.414483506287388764e+03 7.873800000000000000e+04 1.424483506287388764e+03 9.301700000000000000e+04 1.098340000000000000e+05
1.414484971309974526e+03 7.969800000000000000e+04 1.424484971309974526e+03 9.315300000000000000e+04 1.103180000000000000e+05
1.414486436332560288e+03 7.954700000000000000e+04 1.424486436332560288e+03 9.293300000000000000e+04 1.106950000000000000e+05
1.414487901355146050e+03 7.884600000000000000e+04 1.424487901355146050e+03 9.320100000000000000e+04 1.095870000000000000e+05
1.414489366377731812e+03 7.924500000000000000e+04 1.424489366377731812e+03 9.276300000000000000e+04 1.098890000000000000e+05
